timestamp,datetime,symbol,timeframe,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr_14,obv
1716004800000,2024-05-18 04:00:00,BTC/USDT,4h,66945.06000000,67240.69000000,66730.00000000,66887.00000000,2081.50495000,65585.07050000,63257.30140000,63179.61080000,66290.83620918,65175.79725763,68.42347135,1115.03895155,1076.12226834,38.91668320,68708.02966221,65585.07050000,62462.11133779,856.11173238,37700.26423000
1716019200000,2024-05-18 08:00:00,BTC/USDT,4h,66887.01000000,67400.01000000,66840.00000000,67190.82000000,3570.27427000,65847.11200000,63342.79460000,63189.87395000,66429.29525392,65325.05820151,70.29659348,1104.23705241,1081.74522516,22.49182725,68558.40969318,65847.11200000,63135.81430682,834.96160864,41270.53850000
1716033600000,2024-05-18 12:00:00,BTC/USDT,4h,67190.81000000,67227.97000000,66600.00000000,66823.63000000,3512.39354000,66078.54150000,63417.70680000,63192.67290000,66489.96213793,65436.06351992,65.25815811,1053.89861801,1076.17590373,-22.27728571,68237.26525013,66078.54150000,63919.81774987,820.17649373,37758.14496000
1716048000000,2024-05-18 16:00:00,BTC/USDT,4h,66823.63000000,66992.53000000,66722.00000000,66912.62000000,1415.23897000,66300.81350000,63489.96660000,63197.93540000,66554.98642440,65545.43807400,65.89612795,1009.54835041,1062.85039306,-53.30204266,67712.62789061,66300.81350000,64888.99910939,780.91602990,39173.38393000
1716062400000,2024-05-18 20:00:00,BTC/USDT,4h,66912.62000000,67039.92000000,66810.00000000,66915.20000000,1380.44951000,66410.31800000,63609.71020000,63209.66735000,66610.40389757,65646.90192037,65.91566978,963.50197720,1042.98070989,-79.47873269,67644.89516719,66410.31800000,65175.74083281,741.55917062,40553.83344000
1716076800000,2024-05-19 00:00:00,BTC/USDT,4h,66915.20000000,67294.35000000,66837.39000000,67170.21000000,1968.76906000,66468.51700000,63738.77500000,63229.01285000,66696.52791333,65759.73955590,67.87508187,936.78835743,1021.74223940,-84.95388197,67730.84106114,66468.51700000,65206.19293886,721.23065843,42522.60250000
1716091200000,2024-05-19 04:00:00,BTC/USDT,4h,67170.20000000,67329.45000000,66930.40000000,67324.44000000,1770.85016000,66524.41400000,63869.26400000,63248.53510000,66793.12977282,65875.64329250,69.03451379,917.48648032,1000.89108758,-83.40460726,67833.51842350,66524.41400000,65215.30957650,698.21775426,44293.45266000
1716105600000,2024-05-19 08:00:00,BTC/USDT,4h,67324.44000000,67700.00000000,66950.00000000,67330.00000000,4156.52900000,66592.14450000,64001.22600000,63270.40510000,66875.72519239,65983.37341898,69.07784129,892.35177341,979.18322475,-86.83145134,67920.64478200,66592.14450000,65263.64421800,701.91648610,48449.98166000
1716120000000,2024-05-19 12:00:00,BTC/USDT,4h,67330.01000000,67330.01000000,66677.00000000,66889.88000000,3575.96349000,66629.50750000,64118.65320000,63287.27355000,66877.90285510,66050.52205461,61.71633231,827.38080048,948.82273990,-121.44193941,67947.32533815,66629.50750000,65311.68966185,698.42316566,44874.01817000
1716134400000,2024-05-19 16:00:00,BTC/USDT,4h,66889.88000000,66990.00000000,65857.25000000,66034.01000000,4551.01267000,66606.01800000,64225.65320000,63301.96975000,66748.07318508,66049.29893945,50.45576508,698.77424563,898.81304104,-200.03879542,67948.47835603,66606.01800000,65263.55764397,729.44651097,40323.00550000
1716148800000,2024-05-19 20:00:00,BTC/USDT,4h,66034.01000000,66463.00000000,66000.00000000,66274.01000000,2002.17971000,66628.77450000,64327.64980000,63324.52880000,66675.14038738,66065.94420320,53.04307204,609.19618418,840.88966967,-231.69348549,67931.94639601,66628.77450000,65325.60260399,710.41461733,42325.18521000
1716163200000,2024-05-20 00:00:00,BTC/USDT,4h,66274.00000000,66768.87000000,66060.31000000,66675.22000000,2810.74639000,66703.19300000,64438.27420000,63344.29775000,66675.15263547,66111.07574370,57.07837527,564.07689177,785.52711409,-221.45022232,67826.00497096,66703.19300000,65580.38102904,710.28214466,45135.93160000
1716177600000,2024-05-20 04:00:00,BTC/USDT,4h,66675.21000000,67295.99000000,66279.64000000,66825.14000000,4518.75286000,66782.68950000,64558.25720000,63359.45650000,66698.22761463,66163.96939232,58.51307255,534.25822231,735.27333573,-201.01511342,67681.24798145,66782.68950000,65884.13101855,732.14413433,49654.68446000
1716192000000,2024-05-20 08:00:00,BTC/USDT,4h,66825.15000000,67349.00000000,66750.00000000,66994.20000000,3926.45606000,66853.17300000,64679.54120000,63375.21740000,66743.76182776,66225.46795585,60.13145259,518.29387191,691.87744297,-173.58357106,67566.87164111,66853.17300000,66139.47435889,722.63383902,53581.14052000
1716206400000,2024-05-20 12:00:00,BTC/USDT,4h,66994.20000000,67487.00000000,66753.42000000,67419.99000000,5810.80340000,66904.82550000,64811.54100000,63395.82815000,66847.79693118,66313.95107023,63.94615055,533.84586095,660.27112657,-126.42526561,67625.57197938,66904.82550000,66184.07902062,723.41570766,59391.94392000
1716220800000,2024-05-20 16:00:00,BTC/USDT,4h,67420.00000000,70000.00000000,67374.42000000,69999.99000000,16377.91082000,67093.92500000,64988.62080000,63432.85290000,67332.74971100,66586.99099095,77.80434482,745.75872005,677.36864526,68.39007479,68576.52535305,67093.92500000,65611.32464695,859.28458569,75769.85474000
1716235200000,2024-05-20 20:00:00,BTC/USDT,4h,70000.00000000,71515.56000000,68905.67000000,71446.62000000,17372.03157000,67306.50100000,65189.17320000,63488.56125000,67965.65283239,66946.96351014,81.98552638,1018.68932224,745.63278066,273.05654158,69715.75255603,67306.50100000,64897.24944397,984.32782957,93141.88631000
1716249600000,2024-05-21 00:00:00,BTC/USDT,4h,71446.62000000,71979.00000000,70706.00000000,71284.00000000,13088.39015000,67518.30150000,65386.73120000,63539.86950000,68476.16778125,67268.22547235,80.15752496,1207.94230890,838.09468631,369.84762259,70480.69737574,67518.30150000,64555.90562426,1004.94727031,80053.49616000
1716264000000,2024-05-21 04:00:00,BTC/USDT,4h,71283.99000000,71394.20000000,70826.92000000,70878.29000000,6601.84071000,67711.01600000,65574.61720000,63587.87410000,68845.72504567,67535.63765959,75.62705783,1310.08738609,932.49322626,377.59415982,71002.86526144,67711.01600000,64419.16673856,973.68532243,73451.65545000
1716278400000,2024-05-21 08:00:00,BTC/USDT,4h,70878.30000000,71474.92000000,70839.63000000,71130.00000000,7293.08407000,67920.26350000,65773.81720000,63633.58410000,69197.15196172,67801.88672184,76.51396434,1395.26523988,1025.04762899,370.21761090,71509.36966043,67920.26350000,64331.15733957,949.51422797,80744.73952000
1716292800000,2024-05-21 12:00:00,BTC/USDT,4h,71130.00000000,71455.09000000,69685.01000000,69826.99000000,11191.26336000,68067.26300000,65923.66960000,63676.82865000,69294.05012146,67951.89437207,63.60989905,1342.15574938,1088.46925307,253.68649632,71715.39157721,68067.26300000,64419.13442279,1008.12606883,69553.47616000
1716307200000,2024-05-21 16:00:00,BTC/USDT,4h,69827.00000000,70263.03000000,69162.94000000,69285.99000000,7682.81292000,68172.02150000,66054.62940000,63710.26900000,69292.81010277,68050.71627044,59.14952473,1242.09383233,1119.19416892,122.89966341,71833.76608097,68172.02150000,64510.27691903,1014.69492106,61870.66324000
1716321600000,2024-05-21 20:00:00,BTC/USDT,4h,69285.99000000,70377.77000000,69240.57000000,70148.34000000,3750.04239000,68338.25700000,66197.55620000,63743.51720000,69424.43008696,68206.09580596,63.53840064,1218.33428100,1139.02219134,79.31208966,72041.68398668,68338.25700000,64634.83001332,1023.44528384,65620.70563000
1716336000000,2024-05-22 00:00:00,BTC/USDT,4h,70148.34000000,70368.60000000,69822.76000000,69955.72000000,3712.34798000,68490.41200000,66333.21680000,63775.91060000,69506.16699666,68335.69759811,61.93768693,1170.46939855,1145.31163278,25.15776577,72197.09731301,68490.41200000,64783.72668699,989.33062071,61908.35765000
1716350400000,2024-05-22 04:00:00,BTC/USDT,4h,69955.72000000,70059.89000000,69165.00000000,69715.00000000,3561.58064000,68630.40200000,66468.71520000,63807.13520000,69538.29515102,68437.86814640,59.90651394,1100.42700462,1136.33470715,-35.90770253,72299.84225626,68630.40200000,64960.96174374,982.58486209,58346.77701000
1716364800000,2024-05-22 08:00:00,BTC/USDT,4h,69715.00000000,70275.14000000,69636.01000000,69736.13000000,3338.95553000,68758.69800000,66613.66860000,63846.89015000,69568.73128163,68534.03569111,60.03042027,1034.69559052,1116.00688382,-81.31129330,72394.22369602,68758.69800000,65123.17230398,958.05237194,61685.73254000
1716379200000,2024-05-22 12:00:00,BTC/USDT,4h,69736.14000000,70591.00000000,69435.30000000,70455.90000000,6115.43217000,68915.27100000,66782.07880000,63876.43375000,69705.21877677,68676.39601029,64.10036625,1028.82276648,1098.57006035,-69.74729388,72559.94744555,68915.27100000,65270.59455445,972.17005966,67801.16471000
1716393600000,2024-05-22 16:00:00,BTC/USDT,4h,70455.89000000,70666.00000000,69228.64000000,69637.47000000,6273.89945000,69030.64450000,66938.85680000,63900.26740000,69694.79588803,68747.58667619,56.99380946,947.20921184,1068.29789065,-121.08867881,72612.83931117,69030.64450000,65448.44968883,1005.39791254,61527.26526000
1716408000000,2024-05-22 20:00:00,BTC/USDT,4h,69637.48000000,69976.00000000,68842.19000000,69166.62000000,4670.96449000,69144.48150000,67086.43700000,63923.91465000,69613.53805910,68778.62618166,53.33060666,834.91187744,1021.62068801,-186.70881056,72589.39188393,69144.48150000,65699.57111607,1014.57020450,56856.30077000
1716422400000,2024-05-23 00:00:00,BTC/USDT,4h,69166.62000000,69626.87000000,69166.61000000,69446.14000000,2519.07727000,69315.08800000,67243.42940000,63949.51910000,69587.78451155,68828.07164969,55.17261535,759.71286186,969.23912278,-209.52626092,72451.03669562,69315.08800000,66179.13930438,974.97661846,59375.37804000
1716436800000,2024-05-23 04:00:00,BTC/USDT,4h,69446.14000000,69862.44000000,69347.17000000,69734.04000000,2641.29925000,69488.08950000,67406.56040000,63979.09925000,69610.28535593,68895.18041638,57.05283040,715.10493955,918.41228613,-203.30734658,72298.77077343,69488.08950000,66677.40822657,942.14043143,62016.67729000
1716451200000,2024-05-23 08:00:00,BTC/USDT,4h,69734.05000000,70061.00000000,69520.02000000,69982.72000000,3721.08269000,69653.46450000,67567.21500000,64009.23285000,69667.58299348,68975.73890405,58.66555465,691.84408942,873.09864679,-181.25455737,72154.86781810,69653.46450000,67152.06118190,913.48611490,65737.75998000
1716465600000,2024-05-23 12:00:00,BTC/USDT,4h,69982.72000000,70096.12000000,67610.95000000,68076.00000000,12779.86105000,69716.00750000,67684.83420000,64029.80675000,69422.72407140,68909.09157783,44.78055710,513.63249358,801.20541615,-287.57292257,71982.98059351,69716.00750000,67449.03440649,1025.74924955,52957.89893000
1716480000000,2024-05-23 16:00:00,BTC/USDT,4h,68075.99000000,68167.97000000,66764.70000000,67199.98000000,6871.21510000,69726.29650000,67779.49020000,64047.27080000,69080.76344503,68782.49072021,40.08626604,298.27272482,700.61887788,-402.34615306,71945.11943466,69726.29650000,67507.47356534,1052.71501744,46086.68383000
1716494400000,2024-05-23 20:00:00,BTC/USDT,4h,67199.98000000,68365.81000000,66312.16000000,67969.65000000,11980.63838000,69753.77950000,67844.38100000,64063.07730000,68909.82291503,68722.28029649,45.49269445,187.54261854,598.00362602,-410.46100748,71868.84578856,69753.77950000,67638.71321144,1124.21037334,58067.32221000
1716508800000,2024-05-24 00:00:00,BTC/USDT,4h,67969.66000000,68017.56000000,67628.01000000,67891.83000000,3527.41135000,69648.37150000,67882.09300000,64078.20425000,68753.20862041,68660.76545971,45.05005436,92.44316070,496.89153295,-404.44837226,71908.97081992,69648.37150000,67387.77218008,1071.73463238,54539.91086000
1716523200000,2024-05-24 04:00:00,BTC/USDT,4h,67891.83000000,67922.79000000,66816.21000000,67155.93000000,5910.48089000,69433.83700000,67901.08160000,64089.28095000,68507.47344804,68549.29616640,40.98857577,-41.82271836,389.14868269,-430.97140105,71783.71411830,69433.83700000,67083.95988170,1074.22358721,48629.42997000
1716537600000,2024-05-24 08:00:00,BTC/USDT,4h,67155.93000000,67523.78000000,66600.12000000,67349.99000000,3483.32864000,69237.13650000,67928.57360000,64100.18090000,68329.39907142,68460.45867259,42.46172782,-131.05960118,285.10702592,-416.16662709,71593.19701766,69237.13650000,66881.07598234,1063.46904527,52112.75861000
1716552000000,2024-05-24 12:00:00,BTC/USDT,4h,67350.00000000,68420.00000000,66921.97000000,68326.46000000,7204.20269000,69109.54500000,67972.25040000,64116.05990000,68328.94690658,68450.53284499,49.31778769,-121.58593841,203.76843305,-325.35437146,71370.75975645,69109.54500000,66848.33024355,1094.50911346,59316.96130000
1716566400000,2024-05-24 16:00:00,BTC/USDT,4h,68326.46000000,69250.00000000,67924.39000000,69115.98000000,6124.27945000,69008.84400000,68024.49400000,64135.46975000,68450.02892096,68499.82522685,54.08198565,-49.79630589,153.05548526,-202.85179115,71071.87332835,69008.84400000,66945.81467165,1111.01631965,65441.24075000
1716580800000,2024-05-24 20:00:00,BTC/USDT,4h,69115.98000000,69214.00000000,68524.94000000,68549.99000000,1846.13362000,68944.99400000,68079.11620000,64153.00125000,68465.40754850,68503.54113597,50.42274458,-38.13358747,114.81767072,-152.95125818,70981.66273664,68944.99400000,66908.32526336,1080.87658253,63595.10713000
1716595200000,2024-05-25 00:00:00,BTC/USDT,4h,68549.99000000,68910.00000000,68500.00000000,68757.85000000,1641.62583000,68918.58700000,68150.53620000,64174.10050000,68510.39869489,68522.37882960,51.71485254,-11.98013472,89.45810963,-101.43824435,70950.57596286,68918.58700000,66886.59803714,1032.95682663,65236.73296000
1716609600000,2024-05-25 04:00:00,BTC/USDT,4h,68757.84000000,68831.88000000,68615.56000000,68753.92000000,1418.86107000,68848.86600000,68220.91040000,64193.16435000,68547.86351106,68539.53002741,51.68742370,8.33348365,73.23318443,-64.89970078,70801.42832417,68848.86600000,66896.30367583,974.62562473,63817.87189000
1716624000000,2024-05-25 08:00:00,BTC/USDT,4h,68753.93000000,69610.00000000,68749.20000000,69104.67000000,3074.05389000,68806.31350000,68291.31320000,64210.17020000,68633.52604782,68581.39224760,54.03083570,52.13380022,69.01330759,-16.87950737,70696.63589329,68806.31350000,66915.99110671,966.49522296,66891.92578000
1716638400000,2024-05-25 12:00:00,BTC/USDT,4h,69104.68000000,69299.99000000,68847.65000000,68930.40000000,3361.68130000,68767.08350000,68342.18240000,64224.92220000,68679.19896354,68607.24467370,52.66401345,71.95428983,69.60150404,2.35278579,70612.37481570,68767.08350000,66921.79218430,929.76984990,63530.24448000
1716652800000,2024-05-25 16:00:00,BTC/USDT,4h,68930.39000000,69266.66000000,68849.50000000,69155.32000000,1460.29445000,68738.04300000,68400.92880000,64241.31145000,68752.44835376,68647.84284602,54.27185793,104.60550774,76.60230478,28.00320296,70539.17096031,68738.04300000,66936.91503969,893.15486062,64990.53893000
1716667200000,2024-05-25 20:00:00,BTC/USDT,4h,69155.32000000,69356.60000000,69050.01000000,69290.57000000,1173.87764000,68679.77650000,68442.83820000,64257.79240000,68835.23629934,68695.45226484,55.25605210,139.78403450,89.23865072,50.54538378,70323.34964166,68679.77650000,67036.20335834,851.25737057,66164.41657000
1716681600000,2024-05-26 00:00:00,BTC/USDT,4h,69290.56000000,69319.31000000,68808.37000000,69073.62000000,1604.16160000,68651.58400000,68483.35080000,64270.53665000,68871.91071482,68723.46468966,53.27529967,148.44602516,101.08012561,47.36589955,70247.12170756,68651.58400000,67056.04629244,826.94898696,64560.25497000
1716696000000,2024-05-26 04:00:00,BTC/USDT,4h,69073.62000000,69435.36000000,68928.22000000,69340.15000000,1384.96206000,68660.26050000,68529.67380000,64283.14080000,68943.94752793,68769.14508302,55.39095259,174.80244491,115.82458947,58.97785544,70268.74166578,68660.26050000,67051.77933422,804.10548789,65945.21703000
1716710400000,2024-05-26 08:00:00,BTC/USDT,4h,69340.16000000,69562.23000000,68974.55000000,69134.91000000,2431.33857000,68644.69900000,68573.47100000,64296.64030000,68973.32636979,68796.23878057,53.38634809,177.08758921,128.07718942,49.01039979,70228.29621249,68644.69900000,67061.10178751,788.64652447,63513.87846000
1716724800000,2024-05-26 12:00:00,BTC/USDT,4h,69134.91000000,69399.00000000,68668.60000000,68847.99000000,2691.07965000,68600.39650000,68612.69080000,64310.38130000,68954.04385136,68800.07220424,50.62790924,153.97164712,133.25608096,20.71556616,70107.33444453,68600.39650000,67093.45855547,784.48605844,60822.79881000
1716739200000,2024-05-26 16:00:00,BTC/USDT,4h,68847.98000000,68973.15000000,68692.11000000,68903.54000000,1856.42507000,68546.43750000,68646.94520000,64324.67905000,68946.27402807,68807.73648540,51.15413113,138.53754267,134.31237330,4.22516937,69923.18410650,68546.43750000,67169.69089350,748.52562569,62679.22388000
1716753600000,2024-05-26 20:00:00,BTC/USDT,4h,68903.53000000,68911.56000000,68128.01000000,68507.67000000,1904.15102000,68568.02100000,68680.62600000,64335.11960000,68878.79648529,68785.50933834,47.28623059,93.28714695,126.10732803,-32.82018108,69928.02325153,68568.02100000,67208.01874847,751.02736671,60775.07286000
1716768000000,2024-05-27 00:00:00,BTC/USDT,4h,68507.67000000,69298.00000000,68481.31000000,68873.43000000,3075.08732000,68651.69350000,68719.84220000,64347.06460000,68877.97087217,68792.02197994,50.97467599,85.94889223,118.07564087,-32.12674864,69862.45750304,68651.69350000,67440.92949696,755.71755481,63850.16018000
1716782400000,2024-05-27 04:00:00,BTC/USDT,4h,68873.43000000,68901.74000000,68321.95000000,68643.36000000,2593.08429000,68685.37900000,68754.40540000,64358.21140000,68841.87689184,68781.00998143,48.66787496,60.86691041,106.63389478,-45.76698437,69855.16010845,68685.37900000,67515.59789155,743.15130089,61257.07589000
1716796800000,2024-05-27 08:00:00,BTC/USDT,4h,68643.36000000,68944.20000000,68250.00000000,68434.26000000,2936.86739000,68712.50050000,68779.68640000,64367.34200000,68779.16660078,68755.32479762,46.60366231,23.84180317,90.07547646,-66.23367329,69831.47935860,68712.50050000,67593.52164140,739.65477940,58320.20850000
1716811200000,2024-05-27 12:00:00,BTC/USDT,4h,68434.26000000,70520.30000000,68384.00000000,70373.85000000,7055.83517000,68873.39650000,68840.67460000,64386.05675000,69024.50250836,68875.21555335,62.49452070,149.28695501,101.91777217,47.36918284,69976.11934943,68873.39650000,67770.67365057,839.41515230,65376.04367000
1716825600000,2024-05-27 16:00:00,BTC/USDT,4h,70373.86000000,70687.56000000,69069.00000000,69260.01000000,5008.76350000,68968.89750000,68879.27480000,64399.49920000,69060.73443015,68903.71884569,52.78035040,157.01558445,112.93733462,44.07824983,69832.17986718,68968.89750000,68105.61513282,895.06835571,60367.28017000
1716840000000,2024-05-27 20:00:00,BTC/USDT,4h,69260.02000000,69887.90000000,69177.01000000,69436.43000000,2467.28970000,69024.39600000,68930.20580000,64423.63080000,69118.53374859,68943.17893120,53.99998965,175.35481739,125.42083118,49.93398621,69857.52759279,69024.39600000,68191.26440721,881.91275887,62834.56987000
1716854400000,2024-05-28 00:00:00,BTC/USDT,4h,69436.43000000,69591.81000000,67753.00000000,68050.30000000,6835.12436000,68971.11200000,68970.53160000,64444.00200000,68954.19009496,68877.03975111,44.31498073,77.15034385,115.76673371,-38.61638986,69904.30361479,68971.11200000,68037.92038521,950.26256181,55999.44551000
1716868800000,2024-05-28 04:00:00,BTC/USDT,4h,68050.30000000,68134.00000000,67486.65000000,67694.00000000,4924.25467000,68928.31250000,68998.93140000,64461.02405000,68760.31469573,68789.40717695,42.21889172,-29.09248122,86.79489072,-115.88737194,70002.67448064,68928.31250000,67853.95051936,928.62595025,51075.19084000
1716883200000,2024-05-28 08:00:00,BTC/USDT,4h,67694.01000000,68902.71000000,67582.13000000,68389.87000000,5753.28941000,68909.91350000,69033.22440000,64481.56335000,68703.32320408,68759.81183051,47.44709930,-56.48862643,58.13818729,-114.62681372,70007.67128067,68909.91350000,67812.15571933,956.62266809,56828.48025000
1716897600000,2024-05-28 12:00:00,BTC/USDT,4h,68389.87000000,68559.99000000,67529.62000000,68374.08000000,7315.83520000,68890.92150000,69064.20320000,64503.34380000,68652.67040345,68731.23910233,47.34242113,-78.56869887,30.79681006,-109.36550893,70011.71857097,68890.92150000,67770.12442903,961.89033465,49512.64505000
1716912000000,2024-05-28 16:00:00,BTC/USDT,4h,68374.08000000,68598.33000000,67277.91000000,68424.29000000,5785.87242000,68856.90250000,69092.80500000,64526.15910000,68617.53495677,68708.50213178,47.73727038,-90.96717501,6.44401305,-97.41118806,69990.90788445,68856.90250000,67722.89711555,987.49959646,55298.51747000
1716926400000,2024-05-28 20:00:00,BTC/USDT,4h,68424.28000000,68661.28000000,68124.04000000,68398.39000000,2008.59436000,68830.30200000,69112.37300000,64547.47135000,68583.82034804,68685.53086276,47.53924678,-101.71051473,-15.18689251,-86.52362222,69980.99928060,68830.30200000,67679.60471940,955.33819672,53289.92311000
1716940800000,2024-05-29 00:00:00,BTC/USDT,4h,68398.40000000,68923.00000000,68266.04000000,68829.42000000,2939.72633000,68814.00700000,69088.96160000,64567.88290000,68621.60490988,68696.18931737,51.16954698,-74.58440750,-27.06639551,-47.51801199,69955.02187239,68814.00700000,67672.99212761,934.02546838,56229.64944000
1716955200000,2024-05-29 04:00:00,BTC/USDT,4h,68829.41000000,68935.68000000,67936.35000000,67946.90000000,3436.49850000,68746.82350000,69018.96720000,64585.12570000,68517.80415451,68640.68640497,44.39549315,-122.88225046,-46.22956650,-76.65268397,69925.30256202,68746.82350000,67568.34443798,938.69007778,52793.15094000
1716969600000,2024-05-29 08:00:00,BTC/USDT,4h,67946.89000000,68033.33000000,67602.34000000,67763.59000000,3936.67261000,68681.32200000,68948.55900000,64602.03745000,68401.77120766,68575.71630090,43.11861870,-173.94509324,-71.77267185,-102.17242139,69923.75571905,68681.32200000,67438.88828095,902.42578651,48856.47833000
1716984000000,2024-05-29 12:00:00,BTC/USDT,4h,67763.59000000,68280.00000000,67262.34000000,67379.13000000,7094.29394000,68583.27100000,68878.57580000,64617.54835000,68244.44179110,68487.08027861,40.48841278,-242.63848751,-105.94583498,-136.69265253,69908.98419903,68583.27100000,67257.55780097,910.65680176,41762.18439000
1716998400000,2024-05-29 16:00:00,BTC/USDT,4h,67379.13000000,67742.00000000,67124.65000000,67266.78000000,3771.18556000,68489.86450000,68801.31140000,64632.66215000,68094.03228478,68396.68766538,39.72579986,-302.65538061,-145.28774411,-157.36763650,69907.03950065,68489.86450000,67072.68949935,889.70631592,37990.99883000
1717012800000,2024-05-29 20:00:00,BTC/USDT,4h,67266.78000000,67826.09000000,67151.35000000,67652.42000000,1981.45455000,68430.08600000,68757.82000000,64653.40815000,68026.09193327,68341.55672721,43.64923861,-315.46479393,-179.32315407,-136.14163986,69882.22338661,68430.08600000,66977.94861339,874.35157907,39972.45338000
1717027200000,2024-05-30 00:00:00,BTC/USDT,4h,67652.41000000,68199.97000000,67471.67000000,68118.20000000,2683.70027000,68390.81900000,68734.46420000,64675.28890000,68040.26240508,68325.01178445,48.04791347,-284.74937937,-200.40839913,-84.34098024,69832.05396967,68390.81900000,66949.58403033,863.91932342,42656.15365000
1717041600000,2024-05-30 04:00:00,BTC/USDT,4h,68118.20000000,68422.89000000,67508.42000000,67584.56000000,4433.93438000,68344.66350000,68683.18860000,64694.36165000,67970.15434276,68270.16350412,43.82691498,-300.00916136,-220.32855158,-79.68060979,69826.52611200,68344.66350000,66862.80088800,867.53008603,38222.21927000
1717056000000,2024-05-30 08:00:00,BTC/USDT,4h,67584.57000000,68100.00000000,67128.00000000,67817.01000000,4585.85360000,68291.84250000,68640.41440000,64718.03665000,67946.59367464,68236.59657789,46.05020600,-290.00290325,-234.26342191,-55.73948134,69769.85515543,68291.84250000,66813.82984457,874.99222275,42808.07287000
1717070400000,2024-05-30 12:00:00,BTC/USDT,4h,67817.01000000,68826.31000000,67755.00000000,68530.76000000,7062.79888000,68286.21250000,68616.72960000,64745.85630000,68036.46541700,68258.38646101,52.29392028,-221.92104401,-231.79494633,9.87390233,69759.67713337,68286.21250000,66812.74786663,889.01492112,49870.87175000
1717084800000,2024-05-30 16:00:00,BTC/USDT,4h,68530.77000000,69500.00000000,68384.00000000,68653.02000000,7037.66907000,68297.15050000,68595.06740000,64774.81070000,68131.31996823,68287.61857501,53.29110536,-156.29860677,-216.69567842,60.39707165,69778.07771036,68297.15050000,66816.22328964,905.22814104,56908.54082000
1717099200000,2024-05-30 20:00:00,BTC/USDT,4h,68653.02000000,68657.41000000,68050.01000000,68352.17000000,2674.26220000,68196.06650000,68552.99280000,64801.81280000,68165.29689620,68292.40016204,50.49410190,-127.10326585,-198.77719591,71.67393006,69331.99905459,68196.06650000,67060.13394541,883.95470240,54234.27862000
1717113600000,2024-05-31 00:00:00,BTC/USDT,4h,68352.17000000,68729.73000000,68274.00000000,68535.81000000,2131.97288000,68159.85650000,68530.95960000,64827.73130000,68222.29891217,68310.43052041,52.14517374,-88.13160824,-176.64807837,88.51647013,69199.94692256,68159.85650000,67119.76607744,853.36722365,56366.25150000
1717128000000,2024-05-31 04:00:00,BTC/USDT,4h,68535.81000000,68654.33000000,68075.99000000,68174.99000000,2754.48155000,68096.78450000,68511.12700000,64851.29635000,68215.02061799,68300.39788927,48.70788289,-85.37727128,-158.39391695,73.01664567,68957.01330837,68096.78450000,67236.55569163,833.72242196,53611.76995000
1717142400000,2024-05-31 08:00:00,BTC/USDT,4h,68175.00000000,68461.00000000,67876.00000000,68349.73000000,3296.46239000,68111.75600000,68489.19880000,64872.93690000,68235.74513830,68304.05211969,50.41262882,-68.30698140,-140.37652984,72.06954845,68978.62458458,68111.75600000,67244.88741542,815.95653468,56908.23234000
1717156800000,2024-05-31 12:00:00,BTC/USDT,4h,68349.73000000,69044.10000000,67200.00000000,67215.58000000,9839.14106000,68087.83500000,68438.82960000,64889.43730000,68078.79665548,68223.42455527,40.90897722,-144.62789979,-141.22680383,-3.40109596,69023.19298252,68087.83500000,67152.47701748,889.39535363,47069.09128000
1717171200000,2024-05-31 16:00:00,BTC/USDT,4h,67215.58000000,67999.00000000,66670.00000000,67681.00000000,6363.51811000,68052.39150000,68392.79520000,64910.42225000,68017.59717002,68183.24495859,45.45339370,-165.64778856,-146.11100078,-19.53678778,68992.99104491,68052.39150000,67111.79195509,920.79568552,53432.60939000
1717185600000,2024-05-31 20:00:00,BTC/USDT,4h,67681.00000000,67798.00000000,67239.19000000,67540.01000000,2304.74585000,68010.68800000,68382.07540000,64930.42230000,67944.12222079,68135.59792462,44.34092120,-191.47570383,-155.18394139,-36.29176244,68964.40758056,68010.68800000,67056.96841944,894.93956512,51127.86354000
1717200000000,2024-06-01 00:00:00,BTC/USDT,4h,67540.01000000,67757.14000000,67428.44000000,67715.31000000,1777.35139000,67975.23900000,68392.38200000,64950.34640000,67908.92034067,68104.46548576,46.10709269,-195.54514509,-163.25618213,-32.28896296,68917.46552353,67975.23900000,67033.01247647,854.49388190,52905.21493000
1717214400000,2024-06-01 04:00:00,BTC/USDT,4h,67715.31000000,67810.00000000,67575.23000000,67632.08000000,1250.73388000,67936.92350000,68385.63060000,64972.91370000,67866.32951903,68069.47396829,45.37095769,-203.14444927,-171.23383556,-31.91061371,68869.47847295,67936.92350000,67004.36852705,810.22789033,51654.48105000
1717228800000,2024-06-01 08:00:00,BTC/USDT,4h,67632.07000000,67760.00000000,67611.61000000,67660.57000000,1293.15334000,67878.48100000,68381.00540000,64999.81820000,67834.67420841,68039.18478546,45.69059833,-204.51057705,-177.88918385,-26.62139319,68722.25877006,67878.48100000,67034.70322994,762.95375531,52947.63439000
